,Case Type,Count,Date,Province/State,State Abbr,Country/Region,Location Name,State Index,Total Pop,Income in the past 12 months below poverty level,"Below poverty level per 1,000 residents",Percent below poverty level,state,county
6701,,,,,OK,,Le Flore County,Oklahoma,49885.0,11061.0,221.73,22.173000000000002,40.0,79.0
6702,,,,,OK,,Seminole County,Oklahoma,25403.0,5615.0,221.04,22.104,40.0,133.0
6703,,,,,OK,,Ottawa County,Oklahoma,32022.0,6957.0,217.26,21.726,40.0,115.0
6704,,,,,OK,,Pushmataha County,Oklahoma,11149.0,2414.0,216.52,21.651999999999997,40.0,127.0
6705,,,,,OK,,Cherokee County,Oklahoma,48267.0,10380.0,215.05,21.505,40.0,21.0
6706,,,,,OK,,Kiowa County,Oklahoma,9239.0,1938.0,209.76,20.976,40.0,75.0
6707,,,,,OK,,Tillman County,Oklahoma,7611.0,1581.0,207.73,20.773000000000003,40.0,141.0
6708,,,,,OK,,Mayes County,Oklahoma,40923.0,8454.0,206.58,20.658,40.0,97.0
6709,,,,,OK,,Johnston County,Oklahoma,11027.0,2272.0,206.04,20.604,40.0,69.0
6710,,,,,OK,,Muskogee County,Oklahoma,69939.0,14085.0,201.39,20.139,40.0,101.0
6711,,,,,OK,,Haskell County,Oklahoma,12835.0,2574.0,200.55,20.055,40.0,61.0
6712,,,,,OK,,Caddo County,Oklahoma,29510.0,5883.0,199.36,19.936,40.0,15.0
6713,,,,,OK,,Delaware County,Oklahoma,41433.0,8086.0,195.16,19.516,40.0,41.0
6714,,,,,OK,,Okmulgee County,Oklahoma,39322.0,7656.0,194.7,19.47,40.0,111.0
6715,,,,,OK,,Atoka County,Oklahoma,13847.0,2690.0,194.27,19.427,40.0,5.0
6716,,,,,OK,,Coal County,Oklahoma,5755.0,1112.0,193.22,19.322,40.0,29.0
6717,,,,,OK,,Jefferson County,Oklahoma,6280.0,1195.0,190.29,19.029,40.0,67.0
6718,,,,,OK,,McIntosh County,Oklahoma,20161.0,3757.0,186.35,18.635,40.0,91.0
6719,,,,,OK,,Nowata County,Oklahoma,10510.0,1941.0,184.68,18.468,40.0,105.0
6720,,,,,OK,,Garvin County,Oklahoma,27570.0,5070.0,183.9,18.39,40.0,49.0
6721,,,,,OK,,Latimer County,Oklahoma,10643.0,1957.0,183.88,18.387999999999998,40.0,77.0
6722,,,,,OK,,Dewey County,Oklahoma,4862.0,855.0,175.85,17.585,40.0,43.0
6723,,,,,OK,,Kay County,Oklahoma,45398.0,7919.0,174.43,17.442999999999998,40.0,71.0
6724,,,,,OK,,Pontotoc County,Oklahoma,38213.0,6661.0,174.31,17.430999999999997,40.0,123.0
6725,,,,,OK,,Oklahoma County,Oklahoma,764698.0,132442.0,173.2,17.32,40.0,109.0
6726,,,,,OK,,Hughes County,Oklahoma,13727.0,2373.0,172.87,17.287,40.0,63.0
6727,,,,,OK,,Pottawatomie County,Oklahoma,71551.0,12334.0,172.38,17.238,40.0,125.0
6728,,,,,OK,,Bryan County,Oklahoma,44529.0,7551.0,169.57,16.957,40.0,13.0
6729,,,,,OK,,Craig County,Oklahoma,14683.0,2458.0,167.4,16.74,40.0,35.0
6730,,,,,OK,,Pittsburg County,Oklahoma,44643.0,7450.0,166.88,16.688,40.0,121.0
6731,,,,,OK,,Jackson County,Oklahoma,25864.0,4206.0,162.62,16.262,40.0,65.0
6732,,,,,OK,,Marshall County,Oklahoma,16079.0,2613.0,162.51,16.250999999999998,40.0,95.0
6733,,,,,OK,,Cotton County,Oklahoma,6062.0,956.0,157.7,15.77,40.0,33.0
6734,,,,,OK,,Greer County,Oklahoma,6081.0,957.0,157.38,15.738,40.0,55.0
6735,,,,,OK,,Tulsa County,Oklahoma,629823.0,98682.0,156.68,15.668,40.0,143.0
6736,,,,,OK,,Washita County,Oklahoma,11626.0,1803.0,155.08,15.508,40.0,149.0
6737,,,,,OK,,Comanche County,Oklahoma,124583.0,19294.0,154.87,15.487,40.0,31.0
6738,,,,,OK,,Cimarron County,Oklahoma,2269.0,351.0,154.69,15.469000000000001,40.0,25.0
6739,,,,,OK,,Harmon County,Oklahoma,2813.0,433.0,153.93,15.392999999999999,40.0,57.0
6740,,,,,OK,,Custer County,Oklahoma,29248.0,4459.0,152.45,15.245,40.0,39.0
6741,,,,,OK,,Carter County,Oklahoma,48530.0,7395.0,152.38,15.238,40.0,19.0
6742,,,,,OK,,Stephens County,Oklahoma,44631.0,6798.0,152.32,15.232000000000001,40.0,137.0
6743,,,,,OK,,Ellis County,Oklahoma,4123.0,627.0,152.07,15.207,40.0,45.0
6744,,,,,OK,,Lincoln County,Oklahoma,34640.0,5125.0,147.95,14.795,40.0,81.0
6745,,,,,OK,,Creek County,Oklahoma,70931.0,10491.0,147.9,14.79,40.0,37.0
6746,,,,,OK,,Osage County,Oklahoma,47923.0,6948.0,144.98,14.498,40.0,113.0
6747,,,,,OK,,Pawnee County,Oklahoma,16444.0,2360.0,143.52,14.352,40.0,117.0
6748,,,,,OK,,Washington County,Oklahoma,51892.0,7325.0,141.16,14.116,40.0,147.0
6749,,,,,OK,,Murray County,Oklahoma,13792.0,1925.0,139.57,13.957,40.0,99.0
6750,,,,,OK,,Harper County,Oklahoma,3785.0,522.0,137.91,13.790999999999999,40.0,59.0
6751,,,,,OK,,Major County,Oklahoma,7721.0,1031.0,133.53,13.353,40.0,93.0
6752,,,,,OK,,Texas County,Oklahoma,21499.0,2814.0,130.89,13.089,40.0,139.0
6753,,,,,OK,,Beckham County,Oklahoma,23290.0,3030.0,130.1,13.01,40.0,9.0
6754,,,,,OK,,Garfield County,Oklahoma,62481.0,7980.0,127.72,12.772,40.0,47.0
6755,,,,,OK,,Roger Mills County,Oklahoma,3732.0,473.0,126.74,12.674000000000001,40.0,129.0
6756,,,,,OK,,Noble County,Oklahoma,11470.0,1449.0,126.33,12.633,40.0,103.0
6757,,,,,OK,,Grady County,Oklahoma,53955.0,6759.0,125.27,12.527000000000001,40.0,51.0
6758,,,,,OK,,Love County,Oklahoma,9768.0,1219.0,124.8,12.48,40.0,85.0
6759,,,,,OK,,Woodward County,Oklahoma,21111.0,2568.0,121.64,12.164000000000001,40.0,153.0
6760,,,,,OK,,Cleveland County,Oklahoma,271818.0,32583.0,119.87,11.987,40.0,27.0
6761,,,,,OK,,Logan County,Oklahoma,45171.0,5382.0,119.15,11.915,40.0,83.0
6762,,,,,OK,,Blaine County,Oklahoma,9777.0,1144.0,117.01,11.700999999999999,40.0,11.0
6763,,,,,OK,,Woods County,Oklahoma,9125.0,1059.0,116.05,11.605,40.0,151.0
6764,,,,,OK,,Wagoner County,Oklahoma,76190.0,8206.0,107.7,10.77,40.0,145.0
6765,,,,,OK,,Alfalfa County,Oklahoma,5784.0,589.0,101.83,10.183,40.0,3.0
6766,,,,,OK,,Beaver County,Oklahoma,5479.0,547.0,99.84,9.984,40.0,7.0
6767,,,,,OK,,McClain County,Oklahoma,37222.0,3530.0,94.84,9.484,40.0,87.0
6768,,,,,OK,,Rogers County,Oklahoma,89970.0,8297.0,92.22,9.222000000000001,40.0,131.0
6769,,,,,OK,,Grant County,Oklahoma,4497.0,401.0,89.17,8.917,40.0,53.0
6770,,,,,OK,,Kingfisher County,Oklahoma,15392.0,1279.0,83.1,8.31,40.0,73.0
6771,,,,,OK,,Canadian County,Oklahoma,129571.0,10237.0,79.01,7.901,40.0,17.0
6772,,,,,MO,,Pemiscot County,Missouri,17599.0,5036.0,286.15,28.615,29.0,155.0
6773,,,,,MO,,Ozark County,Missouri,9450.0,2546.0,269.42,26.941999999999997,29.0,153.0
6774,,,,,MO,,Dunklin County,Missouri,31271.0,8355.0,267.18,26.718000000000004,29.0,69.0
6775,,,,,MO,,Mississippi County,Missouri,14112.0,3752.0,265.87,26.587,29.0,133.0
6776,,,,,MO,,St. Louis city,Missouri,316030.0,81916.0,259.2,25.92,29.0,510.0
6777,,,,,MO,,Oregon County,Missouri,10922.0,2809.0,257.19,25.719,29.0,149.0
6778,,,,,MO,,Wright County,Missouri,18378.0,4560.0,248.12,24.811999999999998,29.0,229.0
6779,,,,,MO,,Hickory County,Missouri,9267.0,2295.0,247.65,24.765,29.0,85.0
6780,,,,,MO,,Texas County,Missouri,25690.0,6301.0,245.27,24.526999999999997,29.0,215.0
6781,,,,,MO,,New Madrid County,Missouri,18229.0,4370.0,239.73,23.973000000000003,29.0,143.0
6782,,,,,MO,,Morgan County,Missouri,20182.0,4798.0,237.74,23.774,29.0,141.0
6783,,,,,MO,,Ripley County,Missouri,13936.0,3312.0,237.66,23.766,29.0,181.0
6784,,,,,MO,,Bollinger County,Missouri,12282.0,2881.0,234.57,23.456999999999997,29.0,17.0
6785,,,,,MO,,Adair County,Missouri,25547.0,5929.0,232.08,23.208000000000002,29.0,1.0
6786,,,,,MO,,Cedar County,Missouri,13932.0,3171.0,227.61,22.761,29.0,39.0
6787,,,,,MO,,Barton County,Missouri,12075.0,2722.0,225.42,22.541999999999998,29.0,11.0
6788,,,,,MO,,Wayne County,Missouri,13341.0,3003.0,225.1,22.51,29.0,223.0
6789,,,,,MO,,Howell County,Missouri,40265.0,8980.0,223.02,22.302,29.0,91.0
6790,,,,,MO,,Shannon County,Missouri,8256.0,1831.0,221.78,22.178,29.0,203.0
6791,,,,,MO,,Barry County,Missouri,35716.0,7876.0,220.52,22.052,29.0,9.0
6792,,,,,MO,,Dent County,Missouri,15578.0,3426.0,219.93,21.993000000000002,29.0,65.0
6793,,,,,MO,,Nodaway County,Missouri,23026.0,5046.0,219.14,21.914,29.0,147.0
6794,,,,,MO,,St. Clair County,Missouri,9444.0,2052.0,217.28,21.728,29.0,185.0
6795,,,,,MO,,Schuyler County,Missouri,4396.0,951.0,216.33,21.633000000000003,29.0,197.0
6796,,,,,MO,,Butler County,Missouri,42887.0,9053.0,211.09,21.109,29.0,23.0
6797,,,,,MO,,Crawford County,Missouri,24545.0,5166.0,210.47,21.046999999999997,29.0,55.0
6798,,,,,MO,,Henry County,Missouri,21930.0,4575.0,208.62,20.862,29.0,83.0
6799,,,,,MO,,Iron County,Missouri,10220.0,2124.0,207.83,20.783,29.0,93.0
6800,,,,,MO,,McDonald County,Missouri,22720.0,4636.0,204.05,20.405,29.0,119.0
6801,,,,,MO,,Carter County,Missouri,6249.0,1275.0,204.03,20.403,29.0,35.0
6802,,,,,MO,,Douglas County,Missouri,13467.0,2704.0,200.79,20.079,29.0,67.0
6803,,,,,MO,,Dade County,Missouri,7590.0,1520.0,200.26,20.026,29.0,57.0
6804,,,,,MO,,Knox County,Missouri,3997.0,786.0,196.65,19.665,29.0,103.0
6805,,,,,MO,,Grundy County,Missouri,10231.0,1975.0,193.04,19.304000000000002,29.0,79.0
6806,,,,,MO,,Phelps County,Missouri,44833.0,8620.0,192.27,19.227,29.0,161.0
6807,,,,,MO,,Scott County,Missouri,38994.0,7467.0,191.49,19.149,29.0,201.0
6808,,,,,MO,,Reynolds County,Missouri,6530.0,1245.0,190.66,19.066,29.0,179.0
6809,,,,,MO,,Miller County,Missouri,25011.0,4763.0,190.44,19.044,29.0,131.0
6810,,,,,MO,,Benton County,Missouri,18825.0,3581.0,190.23,19.023,29.0,15.0
6811,,,,,MO,,Laclede County,Missouri,35505.0,6698.0,188.65,18.865,29.0,105.0
6812,,,,,MO,,Washington County,Missouri,25002.0,4678.0,187.11,18.711,29.0,221.0
6813,,,,,MO,,Maries County,Missouri,8987.0,1675.0,186.38,18.637999999999998,29.0,125.0
6814,,,,,MO,,Macon County,Missouri,15399.0,2845.0,184.75,18.475,29.0,121.0
6815,,,,,MO,,Putnam County,Missouri,4877.0,900.0,184.54,18.454,29.0,171.0
6816,,,,,MO,,Boone County,Missouri,172773.0,31461.0,182.09,18.209,29.0,19.0
6817,,,,,MO,,Linn County,Missouri,12319.0,2241.0,181.91,18.191,29.0,115.0
6818,,,,,MO,,Webster County,Missouri,37075.0,6737.0,181.71,18.171,29.0,225.0
6819,,,,,MO,,Carroll County,Missouri,9009.0,1632.0,181.15,18.115,29.0,33.0
6820,,,,,MO,,Harrison County,Missouri,8649.0,1564.0,180.83,18.083,29.0,81.0
6821,,,,,MO,,Dallas County,Missouri,16508.0,2970.0,179.91,17.991,29.0,59.0
6822,,,,,MO,,Camden County,Missouri,44152.0,7943.0,179.9,17.99,29.0,29.0
6823,,,,,MO,,Greene County,Missouri,285449.0,51145.0,179.17,17.917,29.0,77.0
6824,,,,,MO,,Lawrence County,Missouri,38204.0,6803.0,178.07,17.807000000000002,29.0,109.0
6825,,,,,MO,,Buchanan County,Missouri,89415.0,15652.0,175.05,17.505,29.0,21.0
6826,,,,,MO,,Jasper County,Missouri,117376.0,20393.0,173.74,17.374000000000002,29.0,97.0
6827,,,,,MO,,Taney County,Missouri,53853.0,9264.0,172.02,17.202,29.0,213.0
6828,,,,,MO,,Cape Girardeau County,Missouri,78089.0,13236.0,169.5,16.95,29.0,31.0
6829,,,,,MO,,Howard County,Missouri,10148.0,1719.0,169.39,16.939,29.0,89.0
6830,,,,,MO,,Jackson County,Missouri,683643.0,115709.0,169.25,16.925,29.0,95.0
6831,,,,,MO,,Montgomery County,Missouri,11820.0,1999.0,169.12,16.912,29.0,139.0
6832,,,,,MO,,Polk County,Missouri,31113.0,5228.0,168.03,16.803,29.0,167.0
6833,,,,,MO,,Vernon County,Missouri,20836.0,3499.0,167.93,16.793,29.0,217.0
6834,,,,,MO,,Pettis County,Missouri,42193.0,7000.0,165.9,16.59,29.0,159.0
6835,,,,,MO,,Marion County,Missouri,28858.0,4734.0,164.04,16.404,29.0,127.0
6836,,,,,MO,,Livingston County,Missouri,15057.0,2463.0,163.58,16.358,29.0,117.0
6837,,,,,MO,,Stoddard County,Missouri,29788.0,4848.0,162.75,16.275,29.0,207.0
6838,,,,,MO,,Audrain County,Missouri,25868.0,4193.0,162.09,16.209,29.0,7.0
6839,,,,,MO,,Sullivan County,Missouri,6416.0,1037.0,161.63,16.163,29.0,211.0
6840,,,,,MO,,Saline County,Missouri,23214.0,3748.0,161.45,16.145,29.0,195.0
6841,,,,,MO,,Randolph County,Missouri,25081.0,4025.0,160.48,16.048,29.0,175.0
6842,,,,,MO,,Scotland County,Missouri,4893.0,781.0,159.62,15.962,29.0,199.0
6843,,,,,MO,,Madison County,Missouri,12403.0,1978.0,159.48,15.948,29.0,123.0
6844,,,,,MO,,Bates County,Missouri,16513.0,2623.0,158.84,15.884,29.0,13.0
6845,,,,,MO,,Ray County,Missouri,22921.0,3619.0,157.89,15.789000000000001,29.0,177.0
6846,,,,,MO,,Daviess County,Missouri,8257.0,1301.0,157.56,15.755999999999998,29.0,61.0
6847,,,,,MO,,Johnson County,Missouri,54229.0,8426.0,155.38,15.538,29.0,101.0
6848,,,,,MO,,Monroe County,Missouri,8642.0,1333.0,154.25,15.425,29.0,137.0
6849,,,,,MO,,Gentry County,Missouri,6745.0,1039.0,154.04,15.404000000000002,29.0,75.0
6850,,,,,MO,,Shelby County,Missouri,6148.0,928.0,150.94,15.094000000000001,29.0,205.0
6851,,,,,MO,,St. Francois County,Missouri,66230.0,9955.0,150.31,15.030999999999999,29.0,187.0
6852,,,,,MO,,Chariton County,Missouri,7615.0,1130.0,148.39,14.839,29.0,41.0
6853,,,,,MO,,Mercer County,Missouri,3702.0,530.0,143.17,14.317,29.0,129.0
6854,,,,,MO,,Ste. Genevieve County,Missouri,17937.0,2561.0,142.78,14.277999999999999,29.0,186.0
6855,,,,,MO,,Newton County,Missouri,58741.0,8294.0,141.2,14.12,29.0,145.0
6856,,,,,MO,,Gasconade County,Missouri,14875.0,2074.0,139.43,13.943,29.0,73.0
6857,,,,,MO,,Lincoln County,Missouri,54286.0,7358.0,135.54,13.554,29.0,113.0
6858,,,,,MO,,Warren County,Missouri,33290.0,4506.0,135.36,13.536,29.0,219.0
6859,,,,,MO,,Holt County,Missouri,4537.0,614.0,135.33,13.533,29.0,87.0
6860,,,,,MO,,Clark County,Missouri,6860.0,928.0,135.28,13.527999999999999,29.0,45.0
6861,,,,,MO,,Stone County,Missouri,31197.0,4139.0,132.67,13.267000000000001,29.0,209.0
6862,,,,,MO,,Pike County,Missouri,18475.0,2447.0,132.45,13.245,29.0,163.0
6863,,,,,MO,,Lewis County,Missouri,10146.0,1299.0,128.03,12.802999999999999,29.0,111.0
6864,,,,,MO,,Caldwell County,Missouri,9057.0,1153.0,127.3,12.73,29.0,25.0
6865,,,,,MO,,Worth County,Missouri,2061.0,262.0,127.12,12.712,29.0,227.0
6866,,,,,MO,,Ralls County,Missouri,10225.0,1268.0,124.01,12.401,29.0,173.0
6867,,,,,MO,,Cooper County,Missouri,17613.0,2137.0,121.33,12.133,29.0,53.0
6868,,,,,MO,,Callaway County,Missouri,44693.0,5354.0,119.8,11.98,29.0,27.0
6869,,,,,MO,,Pulaski County,Missouri,53302.0,6372.0,119.55,11.955,29.0,169.0
6870,,,,,MO,,Lafayette County,Missouri,32789.0,3912.0,119.31,11.931,29.0,107.0
6871,,,,,MO,,Cole County,Missouri,76603.0,9067.0,118.36,11.835999999999999,29.0,51.0
6872,,,,,MO,,Franklin County,Missouri,102063.0,12057.0,118.13,11.812999999999999,29.0,71.0
6873,,,,,MO,,Atchison County,Missouri,5380.0,635.0,118.03,11.802999999999999,29.0,5.0
6874,,,,,MO,,Moniteau County,Missouri,15840.0,1779.0,112.31,11.231,29.0,135.0
6875,,,,,MO,,Christian County,Missouri,82053.0,8935.0,108.89,10.889000000000001,29.0,43.0
6876,,,,,MO,,Jefferson County,Missouri,222453.0,24089.0,108.29,10.829,29.0,99.0
6877,,,,,MO,,DeKalb County,Missouri,12706.0,1296.0,102.0,10.2,29.0,63.0
6878,,,,,MO,,St. Louis County,Missouri,1000560.0,100613.0,100.56,10.056000000000001,29.0,189.0
6879,,,,,MO,,Cass County,Missouri,101324.0,9330.0,92.08,9.208,29.0,37.0
6880,,,,,MO,,Clinton County,Missouri,20494.0,1887.0,92.08,9.208,29.0,49.0
6881,,,,,MO,,Andrew County,Missouri,17347.0,1568.0,90.39,9.039,29.0,3.0
6882,,,,,MO,,Clay County,Missouri,233135.0,20867.0,89.51,8.951,29.0,47.0
6883,,,,,MO,,Perry County,Missouri,19152.0,1487.0,77.64,7.763999999999999,29.0,157.0
6884,,,,,MO,,Platte County,Missouri,94970.0,6689.0,70.43,7.042999999999999,29.0,165.0
6885,,,,,MO,,Osage County,Missouri,13704.0,923.0,67.35,6.735,29.0,151.0
6886,,,,,MO,,St. Charles County,Missouri,379856.0,22765.0,59.93,5.992999999999999,29.0,183.0
6887,,,,,FL,,DeSoto County,Florida,35134.0,9920.0,282.35,28.235,12.0,27.0
6888,,,,,FL,,Putnam County,Florida,72304.0,19120.0,264.44,26.444000000000003,12.0,107.0
6889,,,,,FL,,Hendry County,Florida,38376.0,9776.0,254.74,25.474,12.0,51.0
6890,,,,,FL,,Madison County,Florida,18560.0,4703.0,253.39,25.339000000000002,12.0,79.0
6891,,,,,FL,,Hardee County,Florida,27302.0,6716.0,245.99,24.599,12.0,49.0
6892,,,,,FL,,Gadsden County,Florida,46153.0,11042.0,239.25,23.925,12.0,39.0
6893,,,,,FL,,Holmes County,Florida,19569.0,4571.0,233.58,23.358,12.0,59.0
6894,,,,,FL,,Okeechobee County,Florida,39420.0,9105.0,230.97,23.096999999999998,12.0,93.0
6895,,,,,FL,,Alachua County,Florida,256581.0,58387.0,227.56,22.756,12.0,1.0
6896,,,,,FL,,Gilchrist County,Florida,17033.0,3730.0,218.99,21.899,12.0,41.0
6897,,,,,FL,,Suwannee County,Florida,43653.0,9536.0,218.45,21.845,12.0,121.0
6898,,,,,FL,,Levy County,Florida,39707.0,8652.0,217.9,21.79,12.0,75.0
6899,,,,,FL,,Hamilton County,Florida,14362.0,2963.0,206.31,20.631,12.0,47.0
6900,,,,,FL,,Leon County,Florida,284788.0,58148.0,204.18,20.418,12.0,73.0
6901,,,,,FL,,Miami-Dade County,Florida,2664418.0,522143.0,195.97,19.597,12.0,86.0
6902,,,,,FL,,Dixie County,Florida,16084.0,3109.0,193.3,19.33,12.0,29.0
6903,,,,,FL,,Osceola County,Florida,311962.0,60243.0,193.11,19.311,12.0,97.0
6904,,,,,FL,,Jackson County,Florida,48721.0,9325.0,191.4,19.14,12.0,63.0
6905,,,,,FL,,Highlands County,Florida,98862.0,18889.0,191.06,19.105999999999998,12.0,55.0
6906,,,,,FL,,Glades County,Florida,13420.0,2500.0,186.29,18.629,12.0,43.0
6907,,,,,FL,,Washington County,Florida,24627.0,4532.0,184.03,18.403,12.0,133.0
6908,,,,,FL,,Columbia County,Florida,68198.0,12229.0,179.32,17.932000000000002,12.0,23.0
6909,,,,,FL,,St. Lucie County,Florida,293136.0,51945.0,177.2,17.72,12.0,111.0
6910,,,,,FL,,Marion County,Florida,340341.0,60266.0,177.08,17.708,12.0,83.0
6911,,,,,FL,,Franklin County,Florida,11705.0,2060.0,175.99,17.599,12.0,37.0
6912,,,,,FL,,Citrus County,Florida,140453.0,24409.0,173.79,17.379,12.0,17.0
6913,,,,,FL,,Polk County,Florida,637691.0,110225.0,172.85,17.285,12.0,105.0
6914,,,,,FL,,Bradford County,Florida,26919.0,4559.0,169.36,16.936,12.0,7.0
6915,,,,,FL,,Orange County,Florida,1256055.0,212105.0,168.87,16.887,12.0,95.0
6916,,,,,FL,,Walton County,Florida,61528.0,10357.0,168.33,16.833,12.0,131.0
6917,,,,,FL,,Baker County,Florida,27312.0,4522.0,165.57,16.557000000000002,12.0,3.0
6918,,,,,FL,,Volusia County,Florida,510806.0,83660.0,163.78,16.378,12.0,127.0
6919,,,,,FL,,Duval County,Florida,900890.0,146252.0,162.34,16.234,12.0,31.0
6920,,,,,FL,,Hillsborough County,Florida,1323059.0,213566.0,161.42,16.142,12.0,57.0
6921,,,,,FL,,Hernando County,Florida,176797.0,27175.0,153.71,15.370999999999999,12.0,53.0
6922,,,,,FL,,Bay County,Florida,178361.0,27363.0,153.41,15.341,12.0,5.0
6923,,,,,FL,,Lee County,Florida,680970.0,104219.0,153.04,15.304,12.0,71.0
6924,,,,,FL,,Union County,Florida,15159.0,2232.0,147.24,14.724,12.0,125.0
6925,,,,,FL,,Lafayette County,Florida,8742.0,1272.0,145.5,14.55,12.0,67.0
6926,,,,,FL,,Broward County,Florida,1863780.0,265521.0,142.46,14.245999999999999,12.0,11.0
6927,,,,,FL,,Manatee County,Florida,353411.0,50094.0,141.74,14.174000000000001,12.0,81.0
6928,,,,,FL,,Indian River County,Florida,145342.0,20302.0,139.68,13.968,12.0,61.0
6929,,,,,FL,,Pinellas County,Florida,939548.0,130727.0,139.14,13.914000000000001,12.0,103.0
6930,,,,,FL,,Liberty County,Florida,8285.0,1147.0,138.44,13.844000000000001,12.0,77.0
6931,,,,,FL,,Brevard County,Florida,560683.0,77357.0,137.97,13.797,12.0,9.0
6932,,,,,FL,,Escambia County,Florida,309574.0,42672.0,137.84,13.784,12.0,33.0
6933,,,,,FL,,Palm Beach County,Florida,1398757.0,191207.0,136.7,13.67,12.0,99.0
6934,,,,,FL,,Lake County,Florida,317586.0,42342.0,133.32,13.332,12.0,69.0
6935,,,,,FL,,Pasco County,Florida,488310.0,65101.0,133.32,13.332,12.0,101.0
6936,,,,,FL,,Flagler County,Florida,102917.0,13453.0,130.72,13.072000000000001,12.0,35.0
6937,,,,,FL,,Gulf County,Florida,15851.0,2068.0,130.46,13.046,12.0,45.0
6938,,,,,FL,,Collier County,Florida,348236.0,45375.0,130.3,13.03,12.0,21.0
6939,,,,,FL,,Jefferson County,Florida,14082.0,1825.0,129.6,12.96,12.0,65.0
6940,,,,,FL,,Monroe County,Florida,77150.0,9815.0,127.22,12.722000000000001,12.0,87.0
6941,,,,,FL,,Wakulla County,Florida,31314.0,3970.0,126.78,12.677999999999999,12.0,129.0
6942,,,,,FL,,Nassau County,Florida,77187.0,9702.0,125.69,12.569,12.0,89.0
6943,,,,,FL,,Taylor County,Florida,22582.0,2746.0,121.6,12.16,12.0,123.0
6944,,,,,FL,,Charlotte County,Florida,169642.0,20511.0,120.91,12.091,12.0,15.0
6945,,,,,FL,,Seminole County,Florida,442905.0,53025.0,119.72,11.972000000000001,12.0,117.0
6946,,,,,FL,,Santa Rosa County,Florida,163903.0,19331.0,117.94,11.794,12.0,113.0
6947,,,,,FL,,Okaloosa County,Florida,195798.0,22821.0,116.55,11.655,12.0,91.0
6948,,,,,FL,,Martin County,Florida,153592.0,17758.0,115.62,11.562000000000001,12.0,85.0
6949,,,,,FL,,Calhoun County,Florida,14550.0,1623.0,111.55,11.155,12.0,13.0
6950,,,,,FL,,Sarasota County,Florida,398011.0,43281.0,108.74,10.874,12.0,115.0
6951,,,,,FL,,Clay County,Florida,200346.0,20243.0,101.04,10.104,12.0,19.0
6952,,,,,FL,,Sumter County,Florida,113589.0,10343.0,91.06,9.106,12.0,119.0
6953,,,,,FL,,St. Johns County,Florida,218362.0,19372.0,88.72,8.872,12.0,109.0
6954,,,,,TN,,Perry County,Tennessee,7891.0,2216.0,280.83,28.083000000000002,47.0,135.0
6955,,,,,TN,,Grundy County,Tennessee,13494.0,3718.0,275.53,27.553,47.0,61.0
6956,,,,,TN,,Scott County,Tennessee,22029.0,6000.0,272.37,27.237,47.0,151.0
6957,,,,,TN,,Hancock County,Tennessee,6609.0,1757.0,265.85,26.585,47.0,67.0
6958,,,,,TN,,Cocke County,Tennessee,35256.0,9081.0,257.57,25.756999999999998,47.0,29.0
6959,,,,,TN,,Jackson County,Tennessee,11526.0,2835.0,245.97,24.596999999999998,47.0,87.0
6960,,,,,TN,,Clay County,Tennessee,7769.0,1904.0,245.08,24.508000000000003,47.0,27.0
6961,,,,,TN,,Johnson County,Tennessee,17923.0,4313.0,240.64,24.064,47.0,91.0
6962,,,,,TN,,Union County,Tennessee,19081.0,4420.0,231.64,23.164,47.0,173.0
6963,,,,,TN,,Carter County,Tennessee,56707.0,13110.0,231.19,23.119,47.0,19.0
6964,,,,,TN,,Putnam County,Tennessee,74652.0,17180.0,230.13,23.013,47.0,141.0
6965,,,,,TN,,Fentress County,Tennessee,17936.0,4107.0,228.98,22.898000000000003,47.0,49.0
6966,,,,,TN,,McNairy County,Tennessee,26057.0,5916.0,227.04,22.704,47.0,109.0
6967,,,,,TN,,Benton County,Tennessee,16173.0,3614.0,223.46,22.346,47.0,5.0
6968,,,,,TN,,Lauderdale County,Tennessee,27261.0,6014.0,220.61,22.061,47.0,97.0
6969,,,,,TN,,Rhea County,Tennessee,32461.0,7160.0,220.57,22.057,47.0,143.0
6970,,,,,TN,,Campbell County,Tennessee,40008.0,8821.0,220.48,22.048000000000002,47.0,13.0
6971,,,,,TN,,Hardin County,Tennessee,25839.0,5634.0,218.04,21.804000000000002,47.0,71.0
6972,,,,,TN,,Bledsoe County,Tennessee,14073.0,3050.0,216.73,21.673000000000002,47.0,7.0
6973,,,,,TN,,DeKalb County,Tennessee,19159.0,4152.0,216.71,21.671,47.0,41.0
6974,,,,,TN,,Hickman County,Tennessee,24251.0,5181.0,213.64,21.364,47.0,81.0
6975,,,,,TN,,Claiborne County,Tennessee,31701.0,6771.0,213.59,21.359,47.0,25.0
6976,,,,,TN,,Shelby County,Tennessee,936990.0,196471.0,209.68,20.968000000000004,47.0,157.0
6977,,,,,TN,,Hamblen County,Tennessee,63203.0,13112.0,207.46,20.746,47.0,63.0
6978,,,,,TN,,Obion County,Tennessee,30900.0,6399.0,207.09,20.709,47.0,131.0
6979,,,,,TN,,Haywood County,Tennessee,18129.0,3744.0,206.52,20.651999999999997,47.0,75.0
6980,,,,,TN,,Unicoi County,Tennessee,17945.0,3687.0,205.46,20.546,47.0,171.0
6981,,,,,TN,,Decatur County,Tennessee,11703.0,2399.0,204.99,20.499000000000002,47.0,39.0
